text,created_at,id_str
On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG https://t.co/cjzElGNyDN,02-28-2020 22:20:09,1233517271110180864
“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15  WHP580,02-28-2020 15:30:09,1233414091353489408
To the people of South Carolina Tom Steyer is a joke laughed at by everyone a total incompetent. He made money in coal now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance a loser for South Carolina doesn’t deserve your vote!,02-28-2020 14:54:51,1233405207217876992
“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,02-28-2020 01:53:59,1233208695099666433
“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo,02-26-2020 13:41:24,1232661947558060036
Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as possible including panicking markets if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk no action. USA in great shape! @CDCgov.....,02-26-2020 13:03:21,1232652371832004608
CDC and my Administration are doing a GREAT job of handling Coronavirus including the very early closing of our borders to certain areas of the world. It was opposed by the Dems “too soon” but turned out to be the correct decision. No matter how well we do however the.....,02-26-2020 02:29:21,1232492821501771776
There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!,02-25-2020 20:01:29,1232395209125707776
“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..,02-25-2020 04:09:20,1232155591537254400
The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,02-24-2020 21:42:02,1232058127740174339
Republicans are fighting for citizens from every background every community &amp; every walk of life. We are the party of boundless optimism excitement energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA! https://t.co/KeSW3yR4Mq,02-21-2020 22:26:10,1230982069301329920
@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,02-21-2020 16:19:00,1230889667853078528
“She should never have been on that jury. Everything about this stinks.” @JudgeJeanine @seanhannity @FoxNews,02-21-2020 06:20:02,1230738935195688962
Just arrived in Colorado see everyone soon! https://t.co/53jW6iKIjn,02-20-2020 23:32:22,1230636340141674497
Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto that I won every one of my debates from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!,02-20-2020 21:53:28,1230611451431153666
“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.” Mini Mike Bloomberg. Mini there’s even less chance especially after watching your debate performance last night of you winning the Democrat nomination...But I hope you do!,02-20-2020 17:13:42,1230541046360104961
“They say Roger Stone lied to Congress.” @CNN  OH I see but so did Comey (and he also leaked classified information for which almost everyone other than Crooked Hillary Clinton goes to jail for a long time) and so did Andy McCabe who also lied to the FBI! FAIRNESS?,02-20-2020 15:22:15,1230513001054097415
Thank you Arizona! With your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep ON WINNING! America is thriving like never before and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p,02-20-2020 06:18:24,1230376132970631168
“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews,02-20-2020 06:02:57,1230372246427860994
There must be JUSTICE. This can never happen to a President or our Country again! https://t.co/5epW4JPYkF,02-19-2020 14:23:56,1230135934626058240
....I have seen some of the regulations being circulated including those being contemplated by Congress and they are ridiculous. I want to make it EASY to do business with the United States not difficult. Everyone in my Administration is being so instructed with no excuses...,02-18-2020 15:29:43,1229790101728899073
....I have seen some of the regulations being circulated including those being contemplated by Congress and they are ridiculous. I want to make it EASY to do business with the United States not difficult. Everyone in my Administration is being so instructed with no excuses...,02-18-2020 14:37:04,1229776853046583297
....badly tainted and in my opinion should be thrown out. Even Mueller’s statement to Congress that he did not see me to become the FBI Director (again) has been proven false. The whole deal was a total SCAM. If I wasn’t President I’d be suing everyone all over the place...,02-18-2020 13:14:21,1229756038469079040
These were Mueller prosecutors and the whole Mueller investigation was illegally set up based on a phony and now fully discredited Fake Dossier lying and forging documents to the FISA Court and many other things. Everything having to do with this fraudulent investigation is...,02-18-2020 13:14:20,1229756032693473280
....ever. Had to rebuild our military which was totally depleted. Fed Rate UP taxes and regulations WAY DOWN. If Dems won in 2016 the USA would be in big economic (Depression?) &amp; military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!,02-17-2020 23:40:30,1229551222648168450
Last week the Fake News said that a section of our powerful under construction Southern Border Wall “fell over” trying to make it sound terrible except the reason was that the concrete foundation was just poured &amp; soaking wet when big winds kicked in. Quickly fixed “forever”.,02-16-2020 17:11:48,1229091017732784134
Years ago the Democrats had the money to build the Wall but they didn’t have any idea how to get it done. I am building it bigger and better than ever thought possible! https://t.co/VMioZcRPfj,02-15-2020 22:30:49,1228808910213132290
I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida including the France family and @RepMichaelWaltz from #FL6. See you there good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://t.co/e0SUl4GfBm,02-14-2020 22:40:55,1228449065148571651
....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,02-14-2020 22:30:05,1228446339207483393
....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,02-14-2020 21:47:41,1228435668159926274
